kp_id,kp_url,kp_poster_url,kp_full_name,name,year,type,genres_list,genre,countries_list,country,imdb,vote_date,vote
3447,https://www.kinopoisk.ru/film/3447/,https://st.kp.yandex.net/images/film_big/3447.jpg,Миссия: невыполнима 2 (2000),Mission: Impossible II,2000.0,movie,"боевик, триллер, приключения",боевик,"США, Германия",США,tt0120755,2020-09-19,5
3961,https://www.kinopoisk.ru/film/3961/,https://st.kp.yandex.net/images/film_big/3961.jpg,Миссия: невыполнима (1996),Mission: Impossible,1996.0,movie,"боевик, триллер, приключения",боевик,США,США,tt0117060,2020-09-19,9
1312007,https://www.kinopoisk.ru/series/1312007/,https://st.kp.yandex.net/images/film_big/1312007.jpg,"Чики (сериал, 2020)",Чики,2020.0,tv-series,"драма, комедия, криминал",драма,Россия,Россия,tt12516676,2020-09-15,9
455194,https://www.kinopoisk.ru/film/455194/,https://st.kp.yandex.net/images/film_big/455194.jpg,Пленницы (2013),Prisoners,2013.0,movie,"триллер, драма, криминал, детектив",триллер,США,США,tt1392214,2020-09-04,9
1121377,https://www.kinopoisk.ru/film/1121377/,https://st.kp.yandex.net/images/film_big/1121377.jpg,100 вещей и ничего лишнего (2018),100 Dinge,2018.0,movie,"драма, комедия",драма,Германия,Германия,tt8129794,2020-09-02,7
1291338,https://www.kinopoisk.ru/series/1291338/,https://st.kp.yandex.net/images/film_big/1291338.jpg,"Ничего смешного (мини-сериал, 2018 – ...)",Ничего смешного,2018.0,mini-series,"драма, комедия",драма,Россия,Россия,,2020-09-01,10
428711,https://www.kinopoisk.ru/film/428711/,https://st.kp.yandex.net/images/film_big/428711.jpg,Отпетые мошенницы (2019),The Hustle,2019.0,movie,"комедия, криминал",комедия,США,США,tt1298644,2020-08-29,4
1009784,https://www.kinopoisk.ru/film/1009784/,https://st.kp.yandex.net/images/film_big/1009784.jpg,Апгрейд (2018),Upgrade,2018.0,movie,"фантастика, боевик, триллер, детектив, криминал",фантастика,"Австралия, США",Австралия,tt6499752,2020-08-29,7
591535,https://www.kinopoisk.ru/film/591535/,https://st.kp.yandex.net/images/film_big/591535.jpg,Зеровилль (2019),Zeroville,2019.0,movie,"драма, комедия, детектив",драма,США,США,tt1881109,2020-08-22,1
663191,https://www.kinopoisk.ru/film/663191/,https://st.kp.yandex.net/images/film_big/663191.jpg,Одноклассники 2 (2013),Grown Ups 2,2013.0,movie,комедия,комедия,США,США,tt2191701,2020-08-19,1
450345,https://www.kinopoisk.ru/film/450345/,https://st.kp.yandex.net/images/film_big/450345.jpg,Одноклассники (2010),Grown Ups,2010.0,movie,комедия,комедия,США,США,tt1375670,2020-08-16,8
841152,https://www.kinopoisk.ru/film/841152/,https://st.kp.yandex.net/images/film_big/841152.jpg,Славные парни (2016),The Nice Guys,2016.0,movie,"криминал, комедия, боевик",криминал,"США, Великобритания",США,tt3799694,2020-08-11,6
645118,https://www.kinopoisk.ru/film/645118/,https://st.kp.yandex.net/images/film_big/645118.jpg,Головоломка (2015),Inside Out,2015.0,cartoon,"мультфильм, семейный, комедия",мультфильм,США,США,tt2096673,2020-08-08,8
1277987,https://www.kinopoisk.ru/series/1277987/,https://st.kp.yandex.net/images/film_big/1277987.jpg,"Нормальные люди (мини-сериал, 2020)",Normal People,2020.0,mini-series,"драма, мелодрама",драма,Ирландия,Ирландия,tt9059760,2020-08-05,3
1065805,https://www.kinopoisk.ru/film/1065805/,https://st.kp.yandex.net/images/film_big/1065805.jpg,Клаустрофобы (2019),Escape Room,2019.0,movie,триллер,триллер,"США, ЮАР",США,tt5886046,2020-08-02,6
1338525,https://www.kinopoisk.ru/film/1338525/,https://st.kp.yandex.net/images/film_big/1338525.jpg,Добро пожаловать в Чечню (2020),Welcome to Chechnya,2020.0,movie,"документальный, драма",документальный,"США, Великобритания",США,tt11394200,2020-07-12,9
490323,https://www.kinopoisk.ru/film/490323/,https://st.kp.yandex.net/images/film_big/490323.jpg,Притворись моей женой (2011),Just Go with It,2011.0,movie,"мелодрама, комедия",мелодрама,США,США,tt1564367,2020-07-04,6
1990,https://www.kinopoisk.ru/film/1990/,https://st.kp.yandex.net/images/film_big/1990.jpg,На гребне волны (1991),Point Break,1991.0,movie,"боевик, триллер, криминал",боевик,"США, Япония",США,tt0102685,2020-06-25,7
276598,https://www.kinopoisk.ru/film/276598/,https://st.kp.yandex.net/images/film_big/276598.jpg,Драйв (2011),Drive,2011.0,movie,"криминал, драма, триллер",криминал,США,США,tt0780504,2020-06-25,4
1236319,https://www.kinopoisk.ru/film/1236319/,https://st.kp.yandex.net/images/film_big/1236319.jpg,Венеция зовет (2019),Venise n'est pas en Italie,2019.0,movie,"драма, комедия, семейный",драма,"Франция, Бельгия",Франция,tt8655574,2020-06-24,5
939411,https://www.kinopoisk.ru/film/939411/,https://st.kp.yandex.net/images/film_big/939411.jpg,Мотылёк (2017),Papillon,2017.0,movie,"драма, криминал, приключения, биография",драма,"США, Чехия, Испания",США,tt5093026,2020-06-09,7
638053,https://www.kinopoisk.ru/film/638053/,https://st.kp.yandex.net/images/film_big/638053.jpg,Охотник на лис (2014),Foxcatcher,2014.0,movie,"драма, спорт, история",драма,США,США,tt1100089,2020-06-09,6
1005878,https://www.kinopoisk.ru/film/1005878/,https://st.kp.yandex.net/images/film_big/1005878.jpg,Король Лев (2019),The Lion King,2019.0,cartoon,"мультфильм, мюзикл, драма, приключения, семейный",мультфильм,"США, Великобритания",США,tt6105098,2020-06-06,6
484628,https://www.kinopoisk.ru/film/484628/,https://st.kp.yandex.net/images/film_big/484628.jpg,Тайна 7 сестер (2017),What Happened to Monday,2017.0,movie,"фантастика, фэнтези, боевик, триллер, криминал, детектив",фантастика,"Великобритания, Франция, США, Бельгия",Великобритания,tt1536537,2020-05-29,5
1174226,https://www.kinopoisk.ru/film/1174226/,https://st.kp.yandex.net/images/film_big/1174226.jpg,21 мост (2019),21 Bridges,2019.0,movie,"боевик, криминал, триллер",боевик,"Китай, США",Китай,tt8688634,2020-05-22,6
959365,https://www.kinopoisk.ru/film/959365/,https://st.kp.yandex.net/images/film_big/959365.jpg,Невидимый гость (2016),Contratiempo,2016.0,movie,"триллер, драма, криминал, детектив",триллер,Испания,Испания,tt4857264,2020-05-15,9
501333,https://www.kinopoisk.ru/film/501333/,https://st.kp.yandex.net/images/film_big/501333.jpg,Игра на понижение (2015),The Big Short,2015.0,movie,"драма, комедия, биография, история",драма,США,США,tt1596363,2020-05-08,6
1070927,https://www.kinopoisk.ru/film/1070927/,https://st.kp.yandex.net/images/film_big/1070927.jpg,Виновный (2017),Den skyldige,2017.0,movie,"триллер, драма, криминал",триллер,Дания,Дания,tt6742252,2020-05-01,8
980347,https://www.kinopoisk.ru/film/980347/,https://st.kp.yandex.net/images/film_big/980347.jpg,Дыши ради нас (2017),Breathe,2017.0,movie,"драма, мелодрама, биография",драма,Великобритания,Великобритания,tt5716464,2020-04-24,7
1188529,https://www.kinopoisk.ru/film/1188529/,https://st.kp.yandex.net/images/film_big/1188529.jpg,Достать ножи (2019),Knives Out,2019.0,movie,"детектив, комедия, драма, криминал",детектив,США,США,tt8946378,2020-04-17,10
1356380,https://www.kinopoisk.ru/film/1356380/,https://st.kp.yandex.net/images/film_big/1356380.jpg,Съесть слона (2020),Съесть слона,2020.0,movie,"документальный, комедия",документальный,Россия,Россия,tt14333000,2020-04-14,8
489414,https://www.kinopoisk.ru/film/489414/,https://st.kp.yandex.net/images/film_big/489414.jpg,Zомбилэнд: Контрольный выстрел (2019),Zombieland: Double Tap,2019.0,movie,"ужасы, комедия, боевик",ужасы,США,США,tt1560220,2020-04-10,8
1143242,https://www.kinopoisk.ru/film/1143242/,https://st.kp.yandex.net/images/film_big/1143242.jpg,Джентльмены (2019),The Gentlemen,2019.0,movie,"криминал, комедия, боевик",криминал,"Великобритания, США",Великобритания,tt8367814,2020-04-05,10
1134778,https://www.kinopoisk.ru/film/1134778/,https://st.kp.yandex.net/images/film_big/1134778.jpg,Платформа (2019),El hoyo,2019.0,movie,"фантастика, триллер, драма",фантастика,Испания,Испания,tt8228288,2020-03-29,9
1047883,https://www.kinopoisk.ru/film/1047883/,https://st.kp.yandex.net/images/film_big/1047883.jpg,Однажды в… Голливуде (2019),Once Upon a Time in...  Hollywood,2019.0,movie,"драма, комедия",драма,"США, Великобритания, Китай",США,tt7131622,2020-03-20,5
905031,https://www.kinopoisk.ru/film/905031/,https://st.kp.yandex.net/images/film_big/905031.jpg,Собибор (2018),Собибор,2018.0,movie,"военный, драма, история",военный,Россия,Россия,tt6324614,2020-02-22,4
929027,https://www.kinopoisk.ru/film/929027/,https://st.kp.yandex.net/images/film_big/929027.jpg,Курск (2018),Kursk,2018.0,movie,"триллер, драма, история",триллер,"Франция, Бельгия, Люксембург, Румыния, Канада, США",Франция,tt4951982,2020-02-08,6
1171976,https://www.kinopoisk.ru/film/1171976/,https://st.kp.yandex.net/images/film_big/1171976.jpg,1917 (2019),1917,2019.0,movie,"военный, боевик, драма, история",военный,"США, Великобритания, Индия, Испания, Канада, Китай",США,tt8579674,2020-02-05,10
1115630,https://www.kinopoisk.ru/series/1115630/,https://st.kp.yandex.net/images/film_big/1115630.jpg,"Ты (сериал, 2018 – ...)",You,2018.0,tv-series,"триллер, драма, мелодрама, криминал",триллер,США,США,tt7335184,2020-02-01,6
1047626,https://www.kinopoisk.ru/film/1047626/,https://st.kp.yandex.net/images/film_big/1047626.jpg,Дождливый день в Нью-Йорке (2019),A Rainy Day in New York,2019.0,movie,"мелодрама, комедия",мелодрама,США,США,tt7139936,2020-01-05,9
1046033,https://www.kinopoisk.ru/film/1046033/,https://st.kp.yandex.net/images/film_big/1046033.jpg,Сторож (2019),Сторож,2019.0,movie,"драма, триллер",драма,Россия,Россия,,2020-01-04,6
